Year,Month,Source_District,Target_District,Lagged_Label,Regional_Trend,NDVI_Mean_Lag2,Pressure_Min,LST_Max,Pressure_Delta,LST_Max_Lag1,Heat_Moisture_Interaction,Pressure_Mean,CloudCover_SD,Temp_Min,DewPoint_Mean,Type_SandyDesert_x_NDVI,RH_Range,Type_Riverine_x_NDVI,Type_Agricultural_x_NDVI,Type_SandyDesert,Type_Agricultural_x_Precip,Type_SandyDesert_x_Precip
2005,5,Awaran,Awaran,0,0.0,-0.9958335816795024,-0.0819908331801979,1.4677819589001018,-0.0389696376996406,1.138954228745792,-0.5828328688707093,-0.1467458759190961,-0.1335102384103104,0.5883761306728582,0.0706192701479585,-0.0,1.5518272014956818,-0.0,-0.0,False,-0.0,-0.0
2005,6,Awaran,Awaran,0,0.0,-0.9978793262253656,-0.2732304542722995,1.770543762162795,-0.0873429062287473,1.4677819589001018,-0.5560634300385707,-0.2778248604675564,0.4973283597436024,1.0738856945879969,0.9547341962657432,-0.0,1.1541036897912458,-0.0,-0.0,False,0.0,0.0
2005,7,Awaran,Awaran,0,0.2903225806451613,-1.0026736187416636,-0.29521201991507,0.9226973855037806,-0.1310789845484603,1.770543762162795,0.1717779550605524,-0.2789056494529659,0.654854250918717,1.143244203718731,1.2096247054192868,-0.0,-0.8345138687309336,-0.0,-0.0,False,0.0,0.0
2005,8,Awaran,Awaran,0,0.3225806451612903,-1.046818344992689,-0.2666359845794694,1.0054801097449866,-0.0010807889854095,0.9226973855037806,0.5360429161993524,-0.2486020797830033,0.8020562896678911,0.9814076824136844,1.176874296672914,-0.0,-0.6754244640491592,-0.0,-0.0,False,-0.0,-0.0
2005,9,Awaran,Awaran,0,0.2903225806451613,-1.0928805696488575,-0.1281521210300164,1.0823357586729208,0.0303035696699626,1.0054801097449866,0.5383512561891068,-0.1618054654041032,-0.6201967996353618,0.7964516580650605,1.0254379817165815,0.0,0.6768354757459227,0.0,0.0,False,-0.0,-0.0
2005,10,Awaran,Awaran,0,0.2903225806451613,-1.085424805376989,0.0213225253408242,0.76572573682082,0.0867966143789001,1.0823357586729208,0.3687536404160079,-0.0244435348467077,-2.682183953722329,0.1375458213230868,-0.3585090092397274,0.0,1.3927377968139074,0.0,0.0,False,0.0,0.0
2005,11,Awaran,Awaran,0,0.2903225806451613,-1.0180828297519462,0.0564930303692575,0.1574628951983142,0.1373619305573955,0.76572573682082,-0.2202913985745479,0.0382553970711836,-1.5116863719919127,-0.7063160397675111,-1.128072114124412,0.0,0.7563801780868099,0.0,0.0,False,-0.0,-0.0
2005,12,Awaran,Awaran,0,0.3548387096774194,-0.9976348570196176,0.0784745960120279,-0.4370701475307585,0.0626989319178913,0.1574628951983142,0.2965407276543413,0.0598945696293208,-0.5784415756496653,-1.0646683369429706,-1.8061796637258,-0.0,0.1995672617005997,-0.0,-0.0,False,0.0,0.0
2006,1,Awaran,Awaran,0,0.0,-1.0054061359445086,0.0674838131906427,-0.741319689791136,0.0216391725581372,-0.4370701475307585,1.3066116001005592,0.0656415441634002,1.0188885026525611,-1.6773351675977883,-1.5470908226299716,0.0,1.4722824991547945,0.0,0.0,False,0.0,0.0
2006,2,Awaran,Awaran,0,0.0,-0.9975772919905443,0.0213225253408242,0.0901150313850159,0.0057469745340794,-0.741319689791136,1.0094196683129322,0.0230057582316395,1.4072462491897408,-0.4057625002009968,-0.6070831460833179,0.0,1.4722824991547945,0.0,0.0,False,-0.0,-0.0
2006,3,Awaran,Awaran,0,0.0,-0.9798028140894804,0.0037372728266063,0.7250324659240507,-0.0426357859317607,0.0901150313850159,0.153132369694625,-0.0343098133439071,0.3487544295599942,-0.2901649849831067,-0.8738888397112391,-0.0,1.5518272014956818,-0.0,-0.0,False,0.0,0.0
2006,4,Awaran,Awaran,0,0.0,-0.9940909643753416,-0.0710000503588127,1.1329974020013054,-0.0573155715755466,0.7250324659240507,0.1161482812783733,-0.113117966028654,1.0197887622664514,0.4034201063242338,-0.3946126950847635,-0.0,1.5518272014956818,-0.0,-0.0,False,0.0,0.0
2006,5,Awaran,Awaran,0,0.0,-1.0204280581832417,-0.2336636361153136,1.4994728318152706,-0.0788081526847468,1.1329974020013054,-0.5240137348503545,-0.2012168151536141,-0.7674705831081459,0.8311309126304276,0.471940012161529,-0.0,1.233648392132133,-0.0,-0.0,False,-0.0,-0.0
2006,6,Awaran,Awaran,0,0.0,-1.051721573861474,-0.2226728532939284,1.3063796282925555,-0.08809884912496,1.4994728318152706,-0.4412078883195747,-0.2424038591383368,-0.87182172343425,0.9467284278483178,0.7033197588141364,-0.0,1.4722824991547945,-0.0,-0.0,False,0.0,0.0
2006,7,Awaran,Awaran,0,0.1935483870967742,-1.0921566347579177,-0.2644378280151918,1.2456466388838872,-0.0411870439847227,1.3063796282925555,-0.0469116643481551,-0.3083246155517446,1.0819104118093985,1.062325943066208,0.9546316083693378,-0.0,1.233648392132133,-0.0,-0.0,False,-0.0,-0.0
2006,8,Awaran,Awaran,0,0.2903225806451613,-1.101782746360099,-0.180907878572665,0.7739586893282419,-0.0659207564134078,1.2456466388838872,0.2898371732015776,-0.2418142217135076,0.9355196999060542,0.9004894217611614,1.3280204640434536,-0.0,0.4382013687232612,-0.0,-0.0,False,0.0,0.0
2006,9,Awaran,Awaran,0,0.3333333333333333,-1.1112059230180171,-0.1127650250800761,1.0755422501033665,0.066510393838237,0.7739586893282419,0.7014015785320616,-0.1416589139383988,0.0589146554287924,0.8311309126304276,0.8158161952743074,0.0,1.31319309447302,0.0,0.0,False,0.0,0.0
2006,10,Awaran,Awaran,0,0.1935483870967742,-1.0104846102499023,-0.0468203281517646,0.9463091803556436,0.1001553077751088,1.0755422501033665,0.2251367222005719,-0.0136395765640638,-0.7484508630781458,0.6346151367600141,0.4348529332489304,0.0,1.233648392132133,0.0,0.0,False,-0.0,-0.0
2006,11,Awaran,Awaran,0,0.0,-0.9803934021409216,0.080672752576303,0.2703103458897911,0.128019337374335,0.9463091803556436,-0.030863809806541,0.0307750909840179,-0.1509545643231629,-0.8219135549854013,-0.3892159499890157,-0.0,1.3927377968139074,-0.0,-0.0,False,-0.0,-0.0
2006,12,Awaran,Awaran,0,0.0,-0.9980604010320075,0.1268340404261215,-0.7534538052574061,0.0444146675480816,0.2703103458897911,0.0726855879876285,0.0748355239465032,0.5406260737272404,-1.1571463491172826,-0.2891689174421155,0.0,-0.0390668453220618,0.0,0.0,False,-0.0,-0.0
2007,1,Awaran,Awaran,0,0.0,-0.9616395900743564,0.1136451010404587,-0.6699859190548669,0.0440604329624852,-0.7534538052574061,-0.9259849309856314,0.0995800051950512,0.960292582543974,-1.353662124987696,-1.3241287561323785,0.0,1.233648392132133,0.0,0.0,False,0.0,0.0
