Year,Month,Source_District,Target_District,Target_t_plus_1,FAO_MEAN_Control_Mortality_Sum,FAO_MEAN_Sum._Area_Treated_ha,FAO_MEAN_Pesticide_Quantity_Sum,FAO_MODE_Soil_Moisture,FAO_MEAN_Protected_Area_Sum,FAO_MEAN_Avg._Soil_Moisture_Depth_Range_From_cm,FAO_MEAN_Avg._Soil_Moisture_Depth_Range_To_cm,FAO_MEAN_Minimum_Size_Sum,FAO_MEAN_Maximum_Size_Sum,RF_Prob_S,RF_Prob_T,S_Wind_U,S_Wind_V,Wind_Support_Index,Distance_km
2012,2,AWARAN,CHAGAI,1.0,0.0,950,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.26720923,0.7881877,3.36723316273134,-3.953182606690479,-0.5357913920115127,452.3277801647805
2012,2,AWARAN,GWADAR,0.0,0.0,6310,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.26720923,0.90360403,3.36723316273134,-3.953182606690479,-0.4786084199562807,149.86932626088372
2012,2,AWARAN,KECH,1.0,0.0,4300,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.26720923,0.7633164,3.36723316273134,-3.953182606690479,-0.8084621614495807,155.5019795235992
2012,2,AWARAN,KHARAN,1.0,0.0,11200,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.26720923,0.35322675,3.36723316273134,-3.953182606690479,-0.7001278957723586,311.695732979711
2012,2,AWARAN,LASBELA,0.0,0.0,6540,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.26720923,0.21076998,3.36723316273134,-3.953182606690479,0.6685045233219489,158.01178416012382
2012,2,AWARAN,NUSHKI,0.0,0.0,570,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.26720923,0.4178123,3.36723316273134,-3.953182606690479,-0.5696486911043749,439.92306729171423
2012,2,AWARAN,PANJGUR,0.0,0.0,1485,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.26720923,0.6740801,3.36723316273134,-3.953182606690479,-0.9635499474053784,142.80069159702637
2012,2,AWARAN,WASHUK,1.0,0.0,4970,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.26720923,0.26517254,3.36723316273134,-3.953182606690479,-0.8182998165490009,254.79212169776164
2012,4,AWARAN,CHAGAI,0.0,0.0,11960,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.08917628,0.6887097,6.664752497240099,3.3991094624005163,0.4348989366859598,364.90739143921337
2012,4,AWARAN,GWADAR,0.0,0.0,7280,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.08917628,0.23924546,6.664752497240099,3.3991094624005163,-0.9742357022512356,157.0815583545758
2012,4,AWARAN,KALAT,0.0,0.0,570,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.08917628,0.13966471,6.664752497240099,3.3991094624005163,0.8824158574417013,330.3639928942472
2012,4,AWARAN,KECH,0.0,0.0,1220,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.08917628,0.5901807,6.664752497240099,3.3991094624005163,-0.8137693558538066,163.5366852440309
2012,4,AWARAN,KHARAN,0.0,0.0,4520,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.08917628,0.8584001,6.664752497240099,3.3991094624005163,0.7002298227780203,306.3826176805758
2012,4,AWARAN,LASBELA,0.0,0.0,1000,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.08917628,0.1030867,6.664752497240099,3.3991094624005163,0.8975722139839102,182.11123082340487
2012,4,AWARAN,NUSHKI,0.0,0.0,930,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.08917628,0.8118444,6.664752497240099,3.3991094624005163,0.7028766759884904,417.0138801796046
2012,4,AWARAN,PANJGUR,0.0,0.0,250,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.08917628,0.24882968,6.664752497240099,3.3991094624005163,0.0267204516642305,136.19600335874577
2012,4,AWARAN,WASHUK,0.0,0.0,9850,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.08917628,0.27939662,6.664752497240099,3.3991094624005163,0.3205673813425382,220.86688032445687
2013,3,AWARAN,CHAGAI,0.0,0.0,1280,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.11766686,0.29958504,3.233437139150518,2.012909559572988,0.2746350247390967,380.2849880383868
2013,3,AWARAN,GWADAR,0.0,0.0,200,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.11766686,0.2293051,3.233437139150518,2.012909559572988,-0.8919227865807116,356.1306753434973
2013,3,AWARAN,KECH,0.0,0.0,1530,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.11766686,0.35837913,3.233437139150518,2.012909559572988,-0.8513922910040703,335.41989279713795
2013,3,AWARAN,KHARAN,0.0,0.0,3500,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.11766686,0.4209144,3.233437139150518,2.012909559572988,0.1887841724399133,304.02059807627523
2013,3,AWARAN,LASBELA,0.0,0.0,2650,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.11766686,0.1992906,3.233437139150518,2.012909559572988,-0.0419065696792175,37.48219556936086
2013,3,AWARAN,NUSHKI,0.0,0.0,450,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.11766686,0.34272218,3.233437139150518,2.012909559572988,0.4136297241055152,377.5822618413763
2013,3,AWARAN,WASHUK,0.0,0.0,300,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.11766686,0.21691975,3.233437139150518,2.012909559572988,-0.0454389942003712,321.122535057671
2013,4,AWARAN,GWADAR,1.0,0.0,3400,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.03145555,0.028456993,4.356506481943506,2.7792229159337767,-0.925766471966814,118.70736450687215
2013,4,AWARAN,KALAT,1.0,0.0,300,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.03145555,0.013310341,4.356506481943506,2.7792229159337767,0.9379895136793608,392.0800124563271
2013,4,AWARAN,KECH,0.0,0.0,1820,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.03145555,0.06799201,4.356506481943506,2.7792229159337767,-0.603974898499413,118.66416605649988
2013,4,AWARAN,KHARAN,0.0,0.0,1130,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.03145555,0.038731143,4.356506481943506,2.7792229159337767,0.866563391442291,311.0891925619682
2013,4,AWARAN,LASBELA,0.0,0.0,4590,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.03145555,0.021067113,4.356506481943506,2.7792229159337767,0.8678589614525875,246.51422502273104
2013,4,AWARAN,PANJGUR,0.0,0.0,860,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.03145555,0.022534652,4.356506481943506,2.7792229159337767,0.5170379593306859,145.92083358726927
2013,4,AWARAN,WASHUK,0.0,0.0,760,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.03145555,0.019986913,4.356506481943506,2.7792229159337767,0.817009024065774,241.7837025083472
2013,6,AWARAN,BAHAWALPUR,0.0,0.0,140,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.011784505,0.8903821,5.004482853221162,9.018843617633678,0.7354207350029033,755.2562880874277
2013,6,AWARAN,CHAGAI,0.0,0.0,2870,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.011784505,0.005573375,5.004482853221162,9.018843617633678,0.9977946183123132,485.2542115218165
2013,6,AWARAN,GWADAR,0.0,0.0,2540,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.011784505,0.06531842,5.004482853221162,9.018843617633678,-0.6833557467028022,72.93885244357084
2013,6,AWARAN,KECH,0.0,0.0,380,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.011784505,0.2913032,5.004482853221162,9.018843617633678,-0.2925280662294741,142.36113906291737
2013,6,AWARAN,LASBELA,0.0,0.0,4110,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.011784505,0.2343977,5.004482853221162,9.018843617633678,0.5269689616894976,235.77113491716145
2013,6,AWARAN,NUSHKI,0.0,0.0,2500,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.011784505,0.029298497,5.004482853221162,9.018843617633678,0.9961650398190832,474.0694645151801
2013,6,AWARAN,RAHIM YAR KHAN,1.0,0.0,675,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.011784505,0.45183453,5.004482853221162,9.018843617633678,0.7560438515424426,711.1611393433622
2013,6,AWARAN,SANGHAR,0.0,0.0,825,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.011784505,0.28342488,5.004482853221162,9.018843617633678,0.5287685708279409,546.6730944618649
2013,6,AWARAN,THARPARKAR,1.0,0.0,300,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.011784505,0.23002508,5.004482853221162,9.018843617633678,0.4372965322612642,596.1496776678234
2013,6,AWARAN,UMERKOT,1.0,0.0,1695,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.011784505,0.5544305,5.004482853221162,9.018843617633678,0.4755034582688702,585.358763346217
2014,4,AWARAN,BAHAWALPUR,1.0,0.0,180,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.036810376,0.037119303,3.8385785521332254,4.151126068980763,0.9210754440287284,898.0518896166797
2014,4,AWARAN,CHAGAI,1.0,0.0,1480,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036810376,0.03674165,3.8385785521332254,4.151126068980763,0.9011666047181576,422.4533626217106
2014,4,AWARAN,GWADAR,1.0,0.0,2370,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036810376,0.05218999,3.8385785521332254,4.151126068980763,-0.9188866221249024,36.60175459266068
2014,4,AWARAN,KECH,0.0,0.0,1090,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036810376,0.1869933,3.8385785521332254,4.151126068980763,-0.2963966298383442,110.966606502031
2014,4,AWARAN,KHARAN,1.0,0.0,3700,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036810376,0.1762268,3.8385785521332254,4.151126068980763,0.95409219157147,339.0666411161029
2014,4,AWARAN,LASBELA,1.0,0.0,1770,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036810376,0.09204671,3.8385785521332254,4.151126068980763,0.6765267210723913,277.7024064318133
2014,4,AWARAN,NUSHKI,1.0,0.0,1310,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.036810376,0.081320986,3.8385785521332254,4.151126068980763,0.9559476423055808,471.8201163241
2014,4,AWARAN,PANJGUR,1.0,0.0,1170,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036810376,0.15200369,3.8385785521332254,4.151126068980763,0.7487551481258601,137.75894803924027
2014,4,AWARAN,WASHUK,1.0,0.0,1700,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036810376,0.036773477,3.8385785521332254,4.151126068980763,0.9598141920437764,271.888127573048
2015,4,AWARAN,CHAGAI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.030946132,0.011794242,5.243650821964095,3.1169577298818822,0.5530339428699617,396.17040758246907
2015,4,AWARAN,GWADAR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.030946132,0.10552977,5.243650821964095,3.1169577298818822,-0.9138454308153284,129.5267793864385
2015,4,AWARAN,KALAT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.030946132,0.110565886,5.243650821964095,3.1169577298818822,0.855768240976361,219.09724925356616
2015,4,AWARAN,KHARAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.030946132,0.07067279,5.243650821964095,3.1169577298818822,0.5766258968816487,339.1213207200506
2015,4,AWARAN,LASBELA,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.030946132,0.060163476,5.243650821964095,3.1169577298818822,0.8690856693541158,157.2488632040268
2015,4,AWARAN,NUSHKI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.030946132,0.022667028,5.243650821964095,3.1169577298818822,0.6795167552947949,449.43334684204535
2015,4,AWARAN,PANJGUR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.030946132,0.052980907,5.243650821964095,3.1169577298818822,0.0107857683693687,187.67282436928824
2015,4,AWARAN,WASHUK,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.030946132,0.00411995,5.243650821964095,3.1169577298818822,0.5642183851477816,242.89899264818527
2015,9,AWARAN,BAHAWALPUR,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0075901574,0.8753609,3.1155562448653478,3.1604239166078374,0.9420335923208946,627.0937149562742
2015,9,AWARAN,KALAT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0075901574,0.1151428,3.1155562448653478,3.1604239166078374,0.6759637405880076,43.45610589696312
2015,9,AWARAN,LASBELA,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0075901574,0.13319488,3.1155562448653478,3.1604239166078374,0.6759639954607629,48.72395099261604
2015,9,AWARAN,RAHIM YAR KHAN,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0075901574,0.7932322,3.1155562448653478,3.1604239166078374,0.94527909641994,540.9356180534351
2015,10,AWARAN,BAHAWALPUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.036974803,0.7559917,1.9462388764845944,2.4480197780196478,0.9014436880067184,539.7033508192445
2015,10,AWARAN,GHOTKI,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036974803,0.5034046,1.9462388764845944,2.4480197780196478,0.9259242331987936,465.6999154245825
2015,10,AWARAN,KALAT,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036974803,0.1608827,1.9462388764845944,2.4480197780196478,0.5958466711088026,32.96600548140167
2015,10,AWARAN,KHAIRPUR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036974803,0.3231356,1.9462388764845944,2.4480197780196478,0.8870789469431936,313.12014014081404
2015,10,AWARAN,LASBELA,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036974803,0.1918796,1.9462388764845944,2.4480197780196478,0.5958451231227744,36.15639968761673
2015,10,AWARAN,RAHIM YAR KHAN,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036974803,0.59308773,1.9462388764845944,2.4480197780196478,0.9096091351499692,528.2125267049557
2015,10,AWARAN,SUKKUR,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036974803,0.4442052,1.9462388764845944,2.4480197780196478,0.8870790322849028,313.1201663307704
2015,10,AWARAN,THARPARKAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.036974803,,1.9462388764845944,2.4480197780196478,0.5263840761896235,411.1995860512728
2015,10,AWARAN,UMERKOT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.036974803,0.055198837,1.9462388764845944,2.4480197780196478,0.5948186415767623,380.2441200559709
2016,5,AWARAN,LASBELA,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.032982845,0.13421245,6.412027102231823,7.770152718071722,0.350746304602029,40.63838509619578
2016,7,AWARAN,BAHAWALPUR,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.008254788,0.9899823,6.606423716089332,10.597074272321608,0.8358490961421767,568.9076751064424
2016,7,AWARAN,GHOTKI,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.008254788,0.9849686,6.606423716089332,10.597074272321608,0.8611978744613183,428.7676175044193
2016,7,AWARAN,KHAIRPUR,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.008254788,0.9521751,6.606423716089332,10.597074272321608,0.8453022488350357,311.37376366273173
2016,7,AWARAN,LASBELA,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.008254788,0.96860576,6.606423716089332,10.597074272321608,0.4970852630204379,48.031270326909926
2016,7,AWARAN,RAHIM YAR KHAN,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.008254788,0.94262177,6.606423716089332,10.597074272321608,0.8597132144234271,529.0540754385879
2016,7,AWARAN,SANGHAR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.008254788,0.9622431,6.606423716089332,10.597074272321608,0.567956138043449,343.4154716424572
2016,7,AWARAN,SUKKUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.008254788,0.9868506,6.606423716089332,10.597074272321608,0.857686119975016,405.33579593434985
2016,7,AWARAN,UMERKOT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.008254788,0.96919036,6.606423716089332,10.597074272321608,0.5186407592223918,368.6659455484205
2016,8,AWARAN,BAHAWALPUR,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004913529,0.98785037,2.474951010864662,7.505107778188831,0.6667018774198957,598.171260359157
2016,8,AWARAN,GHOTKI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004913529,0.9702974,2.474951010864662,7.505107778188831,0.6865862969552049,406.7175315516733
2016,8,AWARAN,KALAT,0.0,49.54545454545455,310,28.181818181818183,WET,141.1818181818182,1.0,1.2727272727272727,10.909090909090908,10.909090909090908,0.004913529,0.20823717,2.474951010864662,7.505107778188831,-0.4991144687361757,82.35275394308637
2016,8,AWARAN,KHAIRPUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004913529,0.9578023,2.474951010864662,7.505107778188831,0.6329223400507453,282.22173334774766
2016,8,AWARAN,LASBELA,0.0,0.0,410,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.004913529,0.9567787,2.474951010864662,7.505107778188831,-0.4544368746544932,64.00627246400816
2016,8,AWARAN,RAHIM YAR KHAN,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004913529,0.86957216,2.474951010864662,7.505107778188831,0.6766893201455998,500.6664674230032
2016,8,AWARAN,SANGHAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004913529,0.79338676,2.474951010864662,7.505107778188831,0.3127468383367104,315.2521280402802
2016,8,AWARAN,SUKKUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004913529,0.9563607,2.474951010864662,7.505107778188831,0.6599514651065812,358.8084727978768
2016,8,AWARAN,THARPARKAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004913529,0.3365471,2.474951010864662,7.505107778188831,-0.0074044362108169,371.7916323758079
2016,8,AWARAN,UMERKOT,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004913529,0.39969334,2.474951010864662,7.505107778188831,0.083523003694809,352.0698916557333
2016,9,AWARAN,BAHAWALPUR,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.9360773,5.880116013446336,9.558662410345775,0.8493863523230902,648.1240196026209
2016,9,AWARAN,GHOTKI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.85310954,5.880116013446336,9.558662410345775,0.8723297054796405,462.1013766985544
2016,9,AWARAN,KHAIRPUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.6587648,5.880116013446336,9.558662410345775,0.833669943007943,330.21840062834843
2016,9,AWARAN,LASBELA,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.34102502,5.880116013446336,9.558662410345775,0.5301326429961565,61.25168752879448
2016,9,AWARAN,RAHIM YAR KHAN,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.86935186,5.880116013446336,9.558662410345775,0.8569794042614008,539.5080029377809
2016,9,AWARAN,SANGHAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.085844174,5.880116013446336,9.558662410345775,0.5798302688778241,346.54364737305184
2016,9,AWARAN,SUKKUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.77393657,5.880116013446336,9.558662410345775,0.8544884040134193,388.1170831666203
2016,9,AWARAN,THARPARKAR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.063335575,5.880116013446336,9.558662410345775,0.368206149579426,425.1430681054025
2016,9,AWARAN,UMERKOT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0032587599,0.07726878,5.880116013446336,9.558662410345775,0.5129115372548327,378.812952888331
2017,4,AWARAN,CHAGAI,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.08726708,6.888352636352378,3.170029092932114,-0.0472107783685446,407.3209812947028
2017,4,AWARAN,GWADAR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.15731925,6.888352636352378,3.170029092932114,-0.9351568556318082,229.7358198827686
2017,4,AWARAN,KALAT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.012481198,6.888352636352378,3.170029092932114,0.6548449844897392,361.0021001845441
2017,4,AWARAN,KECH,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.10806115,6.888352636352378,3.170029092932114,-0.8160196573536117,248.074376119804
2017,4,AWARAN,KHARAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.16662188,6.888352636352378,3.170029092932114,0.3464949442111674,326.9434350386322
2017,4,AWARAN,LASBELA,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.030984161,6.888352636352378,3.170029092932114,0.953014806172394,103.97469772037954
2017,4,AWARAN,NUSHKI,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.119015545,6.888352636352378,3.170029092932114,0.5321926363573674,444.10833761770607
2017,4,AWARAN,PANJGUR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.26905948,6.888352636352378,3.170029092932114,-0.4545387764077813,212.75183671036208
2017,4,AWARAN,WASHUK,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.029961098,0.03113622,6.888352636352378,3.170029092932114,0.2288092108257736,257.5588724289187
2017,7,AWARAN,BAHAWALPUR,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.8528555,11.34013097636657,14.490229322921689,0.8899618773570138,606.7656917240954
2017,7,AWARAN,GHOTKI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.7214311,11.34013097636657,14.490229322921689,0.8964097425737926,382.5190200762494
2017,7,AWARAN,KHAIRPUR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.78652596,11.34013097636657,14.490229322921689,0.8519854278550321,293.19718490738666
2017,7,AWARAN,LASBELA,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.7004807,11.34013097636657,14.490229322921689,-0.0503718934800892,58.49825316729242
2017,7,AWARAN,RAHIM YAR KHAN,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.79628956,11.34013097636657,14.490229322921689,0.8850643772702242,504.4960964609053
2017,7,AWARAN,SANGHAR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.22972931,11.34013097636657,14.490229322921689,0.5894240362999124,324.7417161085074
2017,7,AWARAN,SUKKUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.75782114,11.34013097636657,14.490229322921689,0.8991153680968819,355.0086390109
2017,7,AWARAN,THARPARKAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.35397443,11.34013097636657,14.490229322921689,0.3799367031458027,383.7719374567462
2017,7,AWARAN,UMERKOT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0024217477,0.17182824,11.34013097636657,14.490229322921689,0.5259694311041339,351.77961628007967
2017,8,AWARAN,BAHAWALPUR,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0033269832,0.93299836,9.087671767766734,12.471841476605382,0.8748444267467238,610.1301693129425
2017,8,AWARAN,KHAIRPUR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0033269832,0.8467974,9.087671767766734,12.471841476605382,0.880467406377664,322.4978217014104
2017,8,AWARAN,LASBELA,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0033269832,0.7952169,9.087671767766734,12.471841476605382,0.5213756866062279,55.10531101154486
2017,8,AWARAN,RAHIM YAR KHAN,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0033269832,0.69858384,9.087671767766734,12.471841476605382,0.8852147701972501,539.2461198014973
2017,8,AWARAN,SANGHAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0033269832,0.136849,9.087671767766734,12.471841476605382,0.610184988772336,363.5845391656345
2017,8,AWARAN,THARPARKAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0033269832,0.03502181,9.087671767766734,12.471841476605382,0.4377508935035,442.4955875262988
2017,8,AWARAN,UMERKOT,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0033269832,0.0746178,9.087671767766734,12.471841476605382,0.5811567485471616,400.2789689338455
2018,2,AWARAN,LASBELA,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.5655864,0.11423293,3.127676859043817,1.851865088286753,0.8876968897799833,48.51087970337205
2018,3,AWARAN,KALAT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.016952261,0.029214993,5.435837138556142,4.926692835330209,0.7272969427728848,287.3741771399829
2018,3,AWARAN,LASBELA,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.016952261,0.060297657,5.435837138556142,4.926692835330209,0.6176533761951915,47.24531638222925
2018,4,AWARAN,CHAGAI,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.044306263,0.031937685,7.505336063732923,6.2046634141766255,0.4447414289675047,390.2012890343029
2018,4,AWARAN,GWADAR,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.044306263,0.14360882,7.505336063732923,6.2046634141766255,-0.8278989297770962,280.4798090391789
2018,4,AWARAN,KALAT,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.044306263,0.009818941,7.505336063732923,6.2046634141766255,0.7576291092111581,324.6676909822023
2018,4,AWARAN,KECH,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.044306263,0.046202816,7.505336063732923,6.2046634141766255,-0.7001392948921371,284.27187767296886
2018,4,AWARAN,KHARAN,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.044306263,0.16626118,7.505336063732923,6.2046634141766255,0.5154765321747287,332.25807626568303
2018,4,AWARAN,LASBELA,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.044306263,0.015028894,7.505336063732923,6.2046634141766255,0.8383376814594189,63.31048899494099
2018,4,AWARAN,NUSHKI,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.044306263,0.022559363,7.505336063732923,6.2046634141766255,0.6342991542270083,431.0642017157571
